city	metro_name	yr	qtr	index_nsa	index_sa	note
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1991	1	100.00	100.00	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1991	2	100.53	99.96	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1991	3	100.79	99.50	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1991	4	99.80	99.16	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1992	1	99.20	99.22	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1992	2	97.80	97.20	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1992	3	97.06	95.84	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1992	4	95.31	94.73	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1993	1	92.46	92.47	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1993	2	90.93	90.33	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1993	3	90.29	89.17	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1993	4	87.72	87.22	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1994	1	86.20	86.20	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1994	2	87.19	86.56	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1994	3	86.98	85.90	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1994	4	86.17	85.76	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1995	1	85.51	85.52	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1995	2	85.74	85.04	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1995	3	85.49	84.43	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1995	4	84.72	84.40	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1996	1	84.49	84.51	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1996	2	84.58	83.79	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1996	3	85.04	83.97	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1996	4	84.84	84.61	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1997	1	85.34	85.36	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1997	2	87.25	86.36	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1997	3	89.07	87.95	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1997	4	90.57	90.41	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1998	1	93.62	93.63	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1998	2	99.01	97.96	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1998	3	103.20	101.88	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1998	4	104.22	104.08	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1999	1	106.57	106.59	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1999	2	110.40	109.21	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1999	3	112.79	111.30	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	1999	4	114.31	114.17	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2000	1	117.96	118.01	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2000	2	122.60	121.30	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2000	3	125.43	123.74	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2000	4	128.73	128.55	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2001	1	132.87	132.96	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2001	2	136.88	135.49	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2001	3	140.74	138.78	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2001	4	143.06	142.84	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2002	1	147.03	147.17	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2002	2	155.13	153.60	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2002	3	163.94	161.58	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2002	4	168.59	168.31	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2003	1	173.83	174.07	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2003	2	183.26	181.43	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2003	3	194.89	192.05	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2003	4	206.24	205.86	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2004	1	220.11	220.53	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2004	2	242.66	240.13	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2004	3	251.83	248.18	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2004	4	253.85	253.35	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2005	1	263.52	264.18	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2005	2	278.49	275.45	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2005	3	292.51	288.32	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2005	4	300.54	299.82	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2006	1	305.30	306.26	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2006	2	310.19	306.78	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2006	3	307.99	303.57	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2006	4	304.68	303.74	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2007	1	296.99	298.09	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2007	2	291.01	287.90	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2007	3	275.12	271.13	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2007	4	251.05	250.11	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2008	1	229.17	230.07	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2008	2	220.46	218.27	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2008	3	210.70	207.57	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2008	4	199.65	198.82	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2009	1	192.40	193.14	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2009	2	194.26	192.43	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2009	3	199.12	196.13	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2009	4	201.50	200.69	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2010	1	201.73	202.38	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2010	2	203.08	201.21	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2010	3	202.31	199.40	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2010	4	197.20	196.41	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2011	1	195.97	196.41	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2011	2	195.61	193.79	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2011	3	195.78	193.24	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2011	4	193.65	192.87	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2012	1	192.34	192.53	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2012	2	197.95	196.03	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2012	3	203.60	201.34	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2012	4	208.12	207.19	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2013	1	216.73	216.68	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2013	2	228.60	226.33	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2013	3	235.18	232.98	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2013	4	241.69	240.52	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2014	1	245.51	245.14	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2014	2	250.24	247.78	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2014	3	253.65	251.71	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2014	4	257.13	255.71	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2015	1	258.44	257.72	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2015	2	266.09	263.62	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2015	3	268.46	266.67	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2015	4	272.46	270.87	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2016	1	275.38	274.33	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2016	2	279.41	276.96	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2016	3	282.53	280.79	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2016	4	287.97	286.22	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2017	1	293.54	292.26	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2017	2	299.54	297.05	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2017	3	304.98	303.11	
11244	"Anaheim-Santa Ana-Irvine, CA  (MSAD)"	2017	4	310.21	308.36	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1991	1	100.00	100.00	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1991	2	99.79	99.51	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1991	3	99.24	98.72	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1991	4	100.61	99.89	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1992	1	99.93	99.96	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1992	2	99.74	99.43	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1992	3	101.29	100.74	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1992	4	102.02	101.32	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1993	1	101.39	101.47	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1993	2	102.61	102.23	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1993	3	103.27	102.68	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1993	4	104.08	103.43	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1994	1	104.90	105.00	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1994	2	106.59	106.14	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1994	3	107.74	107.10	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1994	4	108.82	108.20	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1995	1	108.62	108.74	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1995	2	110.28	109.76	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1995	3	112.22	111.52	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1995	4	113.41	112.89	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1996	1	114.09	114.18	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1996	2	115.97	115.36	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1996	3	116.83	116.10	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1996	4	117.21	116.76	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1997	1	118.45	118.50	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1997	2	120.60	119.92	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1997	3	121.94	121.19	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1997	4	123.38	122.99	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1998	1	124.76	124.75	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1998	2	127.20	126.45	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1998	3	129.48	128.69	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1998	4	131.05	130.70	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1999	1	133.08	133.03	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1999	2	136.73	135.90	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1999	3	139.67	138.85	
12060	"Atlanta-Sandy Springs-Roswell, GA"	1999	4	142.05	141.69	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2000	1	144.66	144.53	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2000	2	148.12	147.25	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2000	3	150.26	149.43	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2000	4	152.03	151.62	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2001	1	154.19	153.95	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2001	2	157.38	156.56	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2001	3	158.80	157.95	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2001	4	160.34	159.86	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2002	1	161.74	161.37	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2002	2	163.33	162.66	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2002	3	164.87	163.96	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2002	4	166.07	165.53	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2003	1	167.07	166.61	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2003	2	167.97	167.46	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2003	3	169.84	168.82	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2003	4	170.01	169.40	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2004	1	170.84	170.40	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2004	2	172.22	171.73	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2004	3	174.30	173.26	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2004	4	176.06	175.34	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2005	1	178.92	178.57	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2005	2	180.29	179.72	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2005	3	182.75	181.67	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2005	4	184.49	183.62	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2006	1	181.77	181.69	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2006	2	183.07	182.31	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2006	3	182.64	181.52	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2006	4	182.68	181.75	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2007	1	180.60	180.83	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2007	2	178.92	178.06	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2007	3	175.38	174.13	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2007	4	171.03	170.16	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2008	1	165.63	166.18	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2008	2	162.05	161.11	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2008	3	156.85	155.54	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2008	4	148.40	147.65	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2009	1	140.63	141.40	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2009	2	138.53	137.59	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2009	3	137.11	135.82	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2009	4	136.25	135.54	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2010	1	133.60	134.69	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2010	2	133.04	131.95	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2010	3	128.90	127.54	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2010	4	124.70	124.05	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2011	1	119.18	120.49	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2011	2	117.38	116.23	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2011	3	116.34	114.93	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2011	4	113.62	113.10	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2012	1	111.26	112.79	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2012	2	116.24	114.89	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2012	3	119.56	117.97	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2012	4	122.69	122.28	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2013	1	125.47	127.35	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2013	2	134.84	133.05	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2013	3	139.70	137.80	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2013	4	141.87	141.60	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2014	1	142.16	144.19	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2014	2	149.30	147.18	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2014	3	153.36	151.40	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2014	4	154.16	154.10	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2015	1	155.90	157.76	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2015	2	164.14	161.79	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2015	3	165.98	164.10	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2015	4	167.00	167.08	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2016	1	169.20	170.73	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2016	2	175.81	173.45	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2016	3	178.52	176.70	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2016	4	180.62	180.73	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2017	1	184.09	185.41	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2017	2	190.29	187.90	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2017	3	193.84	191.99	
12060	"Atlanta-Sandy Springs-Roswell, GA"	2017	4	195.89	195.96	
12420	"Austin-Round Rock, TX"	1991	1	100.00	100.00	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	1991	2	100.87	100.68	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	1991	3	101.93	101.37	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	1991	4	103.99	103.88	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	1992	1	106.22	106.22	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	1992	2	109.15	108.95	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	1992	3	112.78	112.14	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	1992	4	115.23	115.13	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	1993	1	118.06	118.08	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	1993	2	122.22	121.96	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	1993	3	126.91	126.19	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	1993	4	129.96	129.87	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	1994	1	133.57	133.62	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	1994	2	135.96	135.62	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	1994	3	137.46	136.70	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	1994	4	138.31	138.22	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	1995	1	139.04	139.10	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	1995	2	141.11	140.69	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	1995	3	143.85	143.11	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	1995	4	143.45	143.33	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	1996	1	145.13	145.23	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	1996	2	147.45	146.96	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	1996	3	147.78	147.05	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	1996	4	148.67	148.56	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	1997	1	148.42	148.55	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	1997	2	148.32	147.73	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	1997	3	147.90	147.20	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	1997	4	149.50	149.43	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	1998	1	150.11	150.28	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	1998	2	152.53	151.83	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	1998	3	155.43	154.69	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	1998	4	157.37	157.37	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	1999	1	160.42	160.67	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	1999	2	165.96	165.07	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	1999	3	169.98	169.17	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	1999	4	173.88	173.93	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	2000	1	180.49	180.88	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	2000	2	188.88	187.71	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	2000	3	196.63	195.66	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	2000	4	200.82	200.91	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	2001	1	205.72	206.34	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	2001	2	209.66	208.20	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	2001	3	209.42	208.37	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	2001	4	208.42	208.53	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	2002	1	207.81	208.55	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	2002	2	211.56	210.01	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	2002	3	210.09	208.98	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	2002	4	208.47	208.59	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	2003	1	205.64	206.52	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	2003	2	205.44	203.83	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	2003	3	203.70	202.55	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	2003	4	202.15	202.34	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	2004	1	199.63	200.61	
12420	"Austin-Round Rock, TX"	2004	2	203.36	201.60	
12420	"Austin-Round Rock, TX"	2004	3	204.21	202.96	
12420	"Austin-Round Rock, TX"	2004	4	203.81	204.20	
12420	"Austin-Round Rock, TX"	2005	1	206.93	208.02	
12420	"Austin-Round Rock, TX"	2005	2	210.93	208.93	
12420	"Austin-Round Rock, TX"	2005	3	215.86	214.39	
12420	"Austin-Round Rock, TX"	2005	4	217.94	218.60	
12420	"Austin-Round Rock, TX"	2006	1	221.86	223.12	
12420	"Austin-Round Rock, TX"	2006	2	229.35	227.01	
12420	"Austin-Round Rock, TX"	2006	3	231.58	229.86	
12420	"Austin-Round Rock, TX"	2006	4	233.96	234.85	
12420	"Austin-Round Rock, TX"	2007	1	238.19	239.70	
12420	"Austin-Round Rock, TX"	2007	2	248.77	246.09	
12420	"Austin-Round Rock, TX"	2007	3	248.87	246.85	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	2007	4	246.97	247.99	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	2008	1	253.08	254.90	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	2008	2	254.93	252.13	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	2008	3	253.69	251.35	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	2008	4	247.10	248.31	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	2009	1	237.85	239.65	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	2009	2	244.47	241.78	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	2009	3	245.59	243.00	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	2009	4	244.60	246.11	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
12420	"Austin-Round Rock, TX"	2010	1	242.23	244.07	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
